;ANO_ELEICAO;DT_ELEICAO;SG_UF;SG_UE;NM_UE;CD_MUNICIPIO;NM_MUNICIPIO;NR_ZONA;NR_SECAO;NR_VOTAVEL;NM_VOTAVEL;QT_VOTOS;NR_LOCAL_VOTACAO;CD_TIPO_SECAO_AGREGADA;DS_TIPO_SECAO_AGREGADA;NM_LOCAL_VOTACAO;CD_TIPO_LOCAL;DS_TIPO_LOCAL;DS_ENDERECO;NM_BAIRRO;NR_CEP;NR_LATITUDE;NR_LONGITUDE;CD_SITU_LOCAL_VOTACAO;DS_SITU_LOCAL_VOTACAO;CD_SITU_ZONA;DS_SITU_ZONA;CD_SITU_SECAO;DS_SITU_SECAO;CD_SITU_LOCALIDADE;DS_SITU_LOCALIDADE;CD_SITU_SECAO_ACESSIBILIDADE;DS_SITU_SECAO_ACESSIBILIDADE;QT_ELEITOR;QT_ELEITOR_ELEICAO
939;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;244;28300;ANDERSON CARNEIRO DA SILVA;2;1228;1;Principal;EMEB BRUNO MASSONE;1;Convencional;RUA CINTRA, 20;ESTORIL;9832424;-23,7754446;-46,5214231;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;381;381
940;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;247;28300;ANDERSON CARNEIRO DA SILVA;2;1406;1;Principal;EMEB ANTÔNIO DOS SANTOS FARIAS;1;Convencional;RUA IRATI, 11;BATISTINI;9843370;-23,7753681;-46,5995254;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;379;379
941;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;252;28300;ANDERSON CARNEIRO DA SILVA;1;1252;1;Principal;EM. PROF. WALDEMAR CANCIANI;1;Convencional;RUA JOSÉ MARTINS FERNANDES, 86;JARDIM DA REPRESA;9843740;-23,7696544;-46,59033;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;193;193
942;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;253;28300;ANDERSON CARNEIRO DA SILVA;4;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;384;384
943;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;258;28300;ANDERSON CARNEIRO DA SILVA;3;1325;1;Principal;EM. OCTÁVIO EDGARD DE OLIVEIRA;1;Convencional;RUA JOÃO SALDANHA, 424;PARQUE LOS ANGELES;9843200;-23,7711832;-46,6109431;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;128;128
944;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;260;28300;ANDERSON CARNEIRO DA SILVA;3;1260;1;Principal;EE. DIPLOMATA SERGIO VIEIRA DE MELLO;1;Convencional;ESTRADA DOS ALVARENGA, 4100;ALVARENGA;9850550;-23,7347048;-46,5854403;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;378;378
945;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;267;28300;ANDERSON CARNEIRO DA SILVA;2;1295;1;Principal;EM. PROFª SUZETE APARECIDA DE CAMPOS;1;Convencional;RUA MARCÍLIO CONRADO, 350;RIACHO GRANDE;9830290;-23,7824788;-46,5301313;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;139;139
946;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;268;28300;ANDERSON CARNEIRO DA SILVA;1;1309;1;Principal;EM. HELENA ZANFELICI DA SILVA;1;Convencional;RUA JOSÉ FARHAT, 80;FINCOS;9831405;-23,7869332;-46,5376866;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;80;80
947;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;269;28300;ANDERSON CARNEIRO DA SILVA;1;1317;1;Principal;EM. PROF. PAULO FREIRE;1;Convencional;ESTRADA HENRIQUE ROSA, 411;FINCOS;9831505;-23,7958558;-46,5473249;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;159;159
948;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;271;28300;ANDERSON CARNEIRO DA SILVA;3;1287;1;Principal;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
949;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;272;28300;ANDERSON CARNEIRO DA SILVA;2;1325;1;Principal;EM. OCTÁVIO EDGARD DE OLIVEIRA;1;Convencional;RUA JOÃO SALDANHA, 424;PARQUE LOS ANGELES;9843200;-23,7711832;-46,6109431;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;378;378
950;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;275;28300;ANDERSON CARNEIRO DA SILVA;2;1333;1;Principal;EM. NATALINA CUZZIOL FERRO;1;Convencional;RUA SALIM MAFOUD, 965;PARQUE TERRA NOVA I I;9820780;-23,7490389;-46,5490682;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
951;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;279;28300;ANDERSON CARNEIRO DA SILVA;1;1350;1;Principal;EM. JOSÉ ARNAUD DA SILVA;1;Convencional;RUA DAS PAINEIRAS, 01;JARDIM PINHEIROS;9854700;-23,7600709;-46,5974048;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;391;391
952;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;284;28300;ANDERSON CARNEIRO DA SILVA;3;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;397;397
953;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;285;28300;ANDERSON CARNEIRO DA SILVA;1;1317;1;Principal;EM. PROF. PAULO FREIRE;1;Convencional;ESTRADA HENRIQUE ROSA, 411;FINCOS;9831505;-23,7958558;-46,5473249;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
954;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;287;28300;ANDERSON CARNEIRO DA SILVA;1;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;383;383
955;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;289;28300;ANDERSON CARNEIRO DA SILVA;2;1023;1;Principal;EM. MARIA ROSA BARBOSA;1;Convencional;ESTRADA DOS ALVARENGA, 1099;ALVARENGA;9850550;-23,7338127;-46,5791328;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
956;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;290;28300;ANDERSON CARNEIRO DA SILVA;3;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;397;397
957;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;293;28300;ANDERSON CARNEIRO DA SILVA;1;1350;1;Principal;EM. JOSÉ ARNAUD DA SILVA;1;Convencional;RUA DAS PAINEIRAS, 01;JARDIM PINHEIROS;9854700;-23,7600709;-46,5974048;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;388;388
958;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;294;28300;ANDERSON CARNEIRO DA SILVA;6;1287;1;Principal;EM. ISIDORO BATTISTIN;1;Convencional;ESTRADA GALVAO BUENO, 5085;BATISTINI;9842080;-23,7560124;-46,5772359;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
959;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;296;28300;ANDERSON CARNEIRO DA SILVA;1;1376;1;Principal;EM. KAROLINA ZOFIA LEWANDOWSKA;1;Convencional;ESTRADA DA CAMA PATENTE, 510;PARQUE ESMERALDA;9842100;-23,7449768;-46,5960144;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;120;120
960;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;298;28300;ANDERSON CARNEIRO DA SILVA;1;1023;1;Principal;EM. MARIA ROSA BARBOSA;1;Convencional;ESTRADA DOS ALVARENGA, 1099;ALVARENGA;9850550;-23,7338127;-46,5791328;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;269;269
961;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;300;28300;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EM. SEN. TEOTÔNIO VILELA;1;Convencional;RUA MATHILDE FERRARI MARSON, 30;DEMARCHI;9840360;-23,7432832;-46,5700133;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;373;373
962;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;301;28300;ANDERSON CARNEIRO DA SILVA;3;1155;1;Principal;EE. PROF. DOMINGOS PEIXOTO DA SILVA;1;Convencional;ESTRADA DOS ALVARENGA, 7199;ALVARENGA;9850550;-23,7451778;-46,607764;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;327;327
963;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;302;28300;ANDERSON CARNEIRO DA SILVA;2;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;398;398
964;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;304;28300;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EM. SEN. TEOTÔNIO VILELA;1;Convencional;RUA MATHILDE FERRARI MARSON, 30;DEMARCHI;9840360;-23,7432832;-46,5700133;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;50;50
965;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;305;28300;ANDERSON CARNEIRO DA SILVA;2;1333;1;Principal;EM. NATALINA CUZZIOL FERRO;1;Convencional;RUA SALIM MAFOUD, 965;PARQUE TERRA NOVA I I;9820780;-23,7490389;-46,5490682;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;399;399
966;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;306;28300;ANDERSON CARNEIRO DA SILVA;2;1023;1;Principal;EM. MARIA ROSA BARBOSA;1;Convencional;ESTRADA DOS ALVARENGA, 1099;ALVARENGA;9850550;-23,7338127;-46,5791328;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
967;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;307;28300;ANDERSON CARNEIRO DA SILVA;1;1376;1;Principal;EM. KAROLINA ZOFIA LEWANDOWSKA;1;Convencional;ESTRADA DA CAMA PATENTE, 510;PARQUE ESMERALDA;9842100;-23,7449768;-46,5960144;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;373;373
968;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;316;28300;ANDERSON CARNEIRO DA SILVA;1;1252;1;Principal;EM. PROF. WALDEMAR CANCIANI;1;Convencional;RUA JOSÉ MARTINS FERNANDES, 86;JARDIM DA REPRESA;9843740;-23,7696544;-46,59033;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
969;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;320;28300;ANDERSON CARNEIRO DA SILVA;1;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;394;394
970;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;323;28300;ANDERSON CARNEIRO DA SILVA;1;1350;1;Principal;EM. JOSÉ ARNAUD DA SILVA;1;Convencional;RUA DAS PAINEIRAS, 01;JARDIM PINHEIROS;9854700;-23,7600709;-46,5974048;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;392;392
971;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;324;28300;ANDERSON CARNEIRO DA SILVA;2;1023;1;Principal;EM. MARIA ROSA BARBOSA;1;Convencional;ESTRADA DOS ALVARENGA, 1099;ALVARENGA;9850550;-23,7338127;-46,5791328;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;395;395
972;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;331;28300;ANDERSON CARNEIRO DA SILVA;3;1023;1;Principal;EM. MARIA ROSA BARBOSA;1;Convencional;ESTRADA DOS ALVARENGA, 1099;ALVARENGA;9850550;-23,7338127;-46,5791328;5;BLOQUEADO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;396;396
973;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;333;28300;ANDERSON CARNEIRO DA SILVA;2;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
974;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;338;28300;ANDERSON CARNEIRO DA SILVA;1;1392;1;Principal;EMEB JOSE CATALDI;1;Convencional;RUA JOÃO GERBELLI, 330;JARDIM ANDRÉA DEMARCHI;9820380;-23,7385589;-46,5499879;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;399;399
975;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;339;28300;ANDERSON CARNEIRO DA SILVA;1;1252;1;Principal;EM. PROF. WALDEMAR CANCIANI;1;Convencional;RUA JOSÉ MARTINS FERNANDES, 86;JARDIM DA REPRESA;9843740;-23,7696544;-46,59033;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;393;393
976;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;340;28300;ANDERSON CARNEIRO DA SILVA;1;1333;1;Principal;EM. NATALINA CUZZIOL FERRO;1;Convencional;RUA SALIM MAFOUD, 965;PARQUE TERRA NOVA I I;9820780;-23,7490389;-46,5490682;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;398;398
977;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;342;28300;ANDERSON CARNEIRO DA SILVA;2;1406;1;Principal;EMEB ANTÔNIO DOS SANTOS FARIAS;1;Convencional;RUA IRATI, 11;BATISTINI;9843370;-23,7753681;-46,5995254;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;362;362
978;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;344;28300;ANDERSON CARNEIRO DA SILVA;1;1341;1;Principal;EM. BOSKO PRERADOVIC;1;Convencional;RUA BRAZ CUBAS, 121;JARDIM LAS PALMAS;9854030;-23,7551292;-46,6040677;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;396;396
979;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;345;28300;ANDERSON CARNEIRO DA SILVA;1;1376;1;Principal;EM. KAROLINA ZOFIA LEWANDOWSKA;1;Convencional;ESTRADA DA CAMA PATENTE, 510;PARQUE ESMERALDA;9842100;-23,7449768;-46,5960144;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;368;368
980;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;351;28300;ANDERSON CARNEIRO DA SILVA;2;1325;1;Principal;EM. OCTÁVIO EDGARD DE OLIVEIRA;1;Convencional;RUA JOÃO SALDANHA, 424;PARQUE LOS ANGELES;9843200;-23,7711832;-46,6109431;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;345;345
981;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;352;28300;ANDERSON CARNEIRO DA SILVA;1;1350;1;Principal;EM. JOSÉ ARNAUD DA SILVA;1;Convencional;RUA DAS PAINEIRAS, 01;JARDIM PINHEIROS;9854700;-23,7600709;-46,5974048;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;180;180
982;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;353;28300;ANDERSON CARNEIRO DA SILVA;1;1333;1;Principal;EM. NATALINA CUZZIOL FERRO;1;Convencional;RUA SALIM MAFOUD, 965;PARQUE TERRA NOVA I I;9820780;-23,7490389;-46,5490682;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;400;400
983;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;354;28300;ANDERSON CARNEIRO DA SILVA;2;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;398;398
984;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;361;28300;ANDERSON CARNEIRO DA SILVA;1;1341;1;Principal;EM. BOSKO PRERADOVIC;1;Convencional;RUA BRAZ CUBAS, 121;JARDIM LAS PALMAS;9854030;-23,7551292;-46,6040677;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;249;249
985;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;364;28300;ANDERSON CARNEIRO DA SILVA;2;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;250;250
986;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;366;28300;ANDERSON CARNEIRO DA SILVA;2;1201;1;Principal;EM. ARLINDO MIGUEL TEIXEIRA;1;Convencional;ESTRADA DOS ALVARENGA, 7500;ALVARENGA;9850550;-23,7442217;-46,6118795;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;381;407
987;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;367;28300;ANDERSON CARNEIRO DA SILVA;2;1414;1;Principal;EMEB ALFREDO SCARPELLI;1;Convencional;ESTRADA DOS ALVARENGA, 4090;JARDIM CAMPESTRE;9852550;-23,7339679;-46,5845021;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;385;412
988;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;372;28300;ANDERSON CARNEIRO DA SILVA;6;1414;1;Principal;EMEB ALFREDO SCARPELLI;1;Convencional;ESTRADA DOS ALVARENGA, 4090;JARDIM CAMPESTRE;9852550;-23,7339679;-46,5845021;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;372;414
989;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;375;28300;ANDERSON CARNEIRO DA SILVA;2;1228;1;Principal;EMEB BRUNO MASSONE;1;Convencional;RUA CINTRA, 20 - RIO GRANDE;ESTORIL;9831040;-23,7754446;-46,5214231;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;225;446
990;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;378;28300;ANDERSON CARNEIRO DA SILVA;1;1414;1;Principal;EMEB ALFREDO SCARPELLI;1;Convencional;ESTRADA DOS ALVARENGA, 4090;JARDIM CAMPESTRE;9852550;-23,7339679;-46,5845021;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;387;412
991;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;383;28300;ANDERSON CARNEIRO DA SILVA;2;1252;1;Principal;EM. PROF. WALDEMAR CANCIANI;1;Convencional;RUA JOSÉ MARTINS FERNANDES, 86 - BATISTINI;JARDIM DA REPRESA;9843740;-23,7696544;-46,59033;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;264;392
992;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;384;28300;ANDERSON CARNEIRO DA SILVA;1;1392;1;Principal;EMEB JOSE CATALDI;1;Convencional;RUA JOÃO GERBELLI, 330 - DEMARCHI;JARDIM ANDRÉA DEMARCHI;9820380;-23,7385589;-46,5499879;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;116;421
993;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;385;28300;ANDERSON CARNEIRO DA SILVA;2;1414;1;Principal;EMEB ALFREDO SCARPELLI;1;Convencional;ESTRADA DOS ALVARENGA, 4090;JARDIM CAMPESTRE;9852550;-23,7339679;-46,5845021;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;344;411
994;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;409;389;28300;ANDERSON CARNEIRO DA SILVA;1;1414;1;Principal;EMEB ALFREDO SCARPELLI;1;Convencional;ESTRADA DOS ALVARENGA, 4090;JARDIM CAMPESTRE;9852550;-23,7339679;-46,5845021;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;282;411
995;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;1;28300;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE. DR. BAETA NEVES;1;Convencional;RUA CAMPINAS,  118;VILA BAETA NEVES;9751420;-23,69303944;-46,54205307;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;367;367
996;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;2;28300;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE. DR. BAETA NEVES;1;Convencional;RUA CAMPINAS,  118;VILA BAETA NEVES;9751420;-23,69303944;-46,54205307;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;350;350
997;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;5;28300;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE. DR. BAETA NEVES;1;Convencional;RUA CAMPINAS,  118;VILA BAETA NEVES;9751420;-23,69303944;-46,54205307;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;1;Com acessibilidade;368;368
998;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;10;28300;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE. DR. BAETA NEVES;1;Convencional;RUA CAMPINAS,  118;VILA BAETA NEVES;9751420;-23,69303944;-46,54205307;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;370;370
999;2020;15/11/2020;SP;70750;SÃO BERNARDO DO CAMPO;70750;SÃO BERNARDO DO CAMPO;414;12;28300;ANDERSON CARNEIRO DA SILVA;1;1015;1;Principal;EE. DR. BAETA NEVES;1;Convencional;RUA CAMPINAS,  118;VILA BAETA NEVES;9751420;-23,69303944;-46,54205307;1;ATIVO;1;ATIVO;1;ATIVO;1;ATIVO;0;Sem acessibilidade;372;372
